tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt0003172	short	The Moulding	The Moulding	0	1913	\N	\N	Drama,Romance,Short
tt0003173	short	The Mountaineers	The Mountaineers	0	1913	\N	\N	Drama,Short
tt0003174	short	Much Ado About Nothing	Much Ado About Nothing	0	1913	\N	\N	Comedy,Short
tt0003175	short	Muchly Engaged	Muchly Engaged	0	1913	\N	\N	Comedy,Short
tt0003176	short	A Muddle in Horse Thieves	A Muddle in Horse Thieves	0	1913	\N	\N	Comedy,Short,Western
tt0003177	short	A Muddy Romance	A Muddy Romance	0	1913	\N	11	Comedy,Short
tt0003178	short	Murphy's I.O.U.	Murphy's I.O.U.	0	1913	\N	\N	Comedy,Short
tt0003179	short	Mutt Puts One Over	Mutt Puts One Over	0	1913	\N	\N	Animation,Short
tt0003180	short	Mutt and Jeff	Mutt and Jeff	0	1913	\N	\N	Animation,Short
tt0003181	short	Mutt and Jeff	Mutt and Jeff	0	1913	\N	\N	Animation,Short
tt0003182	short	Mutt and Jeff	Mutt and Jeff	0	1913	\N	\N	Animation,Short
tt0003183	short	Mutt and Jeff	Mutt and Jeff	0	1913	\N	\N	Animation,Short
tt0003184	short	Mutt and Jeff	Mutt and Jeff	0	1913	\N	\N	Animation,Short
tt0003185	short	Mutt and Jeff	Mutt and Jeff	0	1913	\N	\N	Animation,Short
tt0003186	short	Mutt and Jeff	Mutt and Jeff	0	1913	\N	\N	Animation,Short
tt0003187	short	Mutt and Jeff	Mutt and Jeff	0	1913	\N	\N	Animation,Short
tt0003188	short	Mutt and Jeff	Mutt and Jeff	0	1913	\N	\N	Animation,Short
tt0003189	short	Mutt and Jeff	Mutt and Jeff	0	1913	\N	\N	Animation,Short
tt0003190	short	Mutt and Jeff	Mutt and Jeff	0	1913	\N	\N	Animation,Short
tt0003191	short	Mutt and Jeff	Mutt and Jeff	0	1913	\N	\N	Animation,Short
tt0003192	short	Mutt and Jeff	Mutt and Jeff	0	1913	\N	\N	Animation,Short
tt0003193	short	Mutt and Jeff	Mutt and Jeff	0	1913	\N	\N	Animation,Short
tt0003194	short	Mutt and Jeff	Mutt and Jeff	0	1913	\N	\N	Animation,Short
tt0003195	short	Mutt and Jeff in Constantinople	Mutt and Jeff in Constantinople	0	1913	\N	\N	Animation,Short
tt0003196	short	Mutt and Jeff at Sea: Part 1	Mutt and Jeff at Sea: Part 1	0	1913	\N	\N	Animation,Short
tt0003197	short	Mutt and Jeff at Sea: Part 2	Mutt and Jeff at Sea: Part 2	0	1913	\N	\N	Animation,Short
tt0003198	short	Mutt and Jeff in Mexico	Mutt and Jeff in Mexico	0	1913	\N	\N	Animation,Short
tt0003199	short	Mutt and Jeff in Turkey	Mutt and Jeff in Turkey	0	1913	\N	\N	Animation,Short
tt0003200	short	Mutt's Marriage	Mutt's Marriage	0	1913	\N	\N	Animation,Short
tt0003201	short	Mutt's Moneymaking Scheme	Mutt's Moneymaking Scheme	0	1913	\N	\N	Animation,Short
tt0003202	short	A Mutual Understanding	A Mutual Understanding	0	1913	\N	\N	Drama,Short
tt0003203	short	The Mystery of West Sedgwick	The Mystery of West Sedgwick	0	1913	\N	\N	Drama,Short
tt0003204	short	The Mystery of Yellow Aster Mine	The Mystery of Yellow Aster Mine	0	1913	\N	\N	Drama,Short
tt0003205	short	The Mystic Mat	The Mystic Mat	0	1913	\N	\N	Comedy,Short
tt0003206	short	O Naufrágio de Veronese	O Naufrágio de Veronese	0	1913	\N	5	Documentary,Short
tt0003207	short	Near to Earth	Near to Earth	0	1913	\N	17	Drama,Short
tt0003208	short	Nederland en Oranje	Nederland en Oranje	0	1913	\N	33	Drama,History,Short
tt0003209	short	The New Conductor	The New Conductor	0	1913	\N	\N	Comedy,Short
tt0003210	short	The New Typist	The New Typist	0	1913	\N	\N	Comedy,Short
tt0003211	short	A News Item	A News Item	0	1913	\N	\N	Comedy,Short
tt0003212	short	A Night in Town	A Night in Town	0	1913	\N	\N	Comedy,Short
tt0003213	short	No Place for Father	No Place for Father	0	1913	\N	\N	Drama,Short
tt0003214	short	Christmas Eve	Noch pered Rozhdestvom	0	1913	\N	41	Comedy,Fantasy,Short
tt0003215	short	A Noise from the Deep	A Noise from the Deep	0	1913	\N	10	Comedy,Short
tt0003216	short	The Noisy Six	The Noisy Six	0	1913	\N	\N	Short,Western
tt0003217	short	Northern Hearts	Northern Hearts	0	1913	\N	10	Drama,Short
tt0003218	movie	Novillada de beneficencia en Zaragoza	Novillada de beneficencia en Zaragoza	0	1913	\N	\N	\N
tt0003219	short	När kärleken dödar	När kärleken dödar	0	1913	\N	41	Drama,Short
tt0003220	short	O'Hara Helps Cupid	O'Hara Helps Cupid	0	1913	\N	\N	Comedy,Romance,Short
tt0003221	short	O'Hara as a Guardian Angel	O'Hara as a Guardian Angel	0	1913	\N	\N	Comedy,Drama,Short
tt0003222	short	O'Hara, Squatter and Philosopher	O'Hara, Squatter and Philosopher	0	1912	\N	\N	Comedy,Short
tt0003223	short	Broncho Billy's Oath	Broncho Billy's Oath	0	1913	\N	11	Short,Western
tt0003224	short	Oh! You Pearl	Oh! You Pearl	0	1913	\N	\N	Comedy,Short
tt0003225	short	Oh! You Scotch Lassie	Oh! You Scotch Lassie	0	1913	\N	\N	Comedy,Short
tt0003226	short	Oil and Water	Oil and Water	0	1913	\N	25	Drama,Short
tt0003227	movie	The Girl from Abroad; or, The Great Underworld	Den okända	0	1913	\N	54	Drama
tt0003228	short	Olaf-an Atom	Olaf-An Atom	0	1913	\N	17	Romance,Short
tt0003229	short	An Old Actor	An Old Actor	0	1913	\N	\N	Drama,Short
tt0003230	movie	The Old Armchair	The Old Armchair	0	1913	\N	\N	\N
tt0003231	short	Old Doc Yak	Old Doc Yak	0	1913	\N	\N	Animation,Comedy,Short
tt0003232	short	Old Doc Yak and the Artist's Dream	Old Doc Yak and the Artist's Dream	0	1913	\N	\N	Animation,Comedy,Short
tt0003233	short	Doc Yak's Christmas	Doc Yak's Christmas	0	1913	\N	\N	Animation,Comedy,Short
tt0003234	short	Old Jim	Old Jim	0	1913	\N	\N	Drama,Short
tt0003235	short	An Old Man's Love Story	An Old Man's Love Story	0	1913	\N	11	Drama,Short
tt0003236	short	The Old Wood Carver	The Old Wood Carver	0	1913	\N	\N	Drama,Short
tt0003237	short	Omens and Oracles	Omens and Oracles	0	1913	\N	\N	Comedy,Short
tt0003238	short	On His Wedding Day	On His Wedding Day	0	1913	\N	6	Comedy,Short
tt0003239	short	On the Brink of Ruin	On the Brink of Ruin	0	1913	\N	\N	Drama,Short
tt0003240	movie	On the Steps of the Throne	On the Steps of the Throne	0	1913	\N	\N	\N
tt0003241	movie	One Hundred Years of Mormonism	One Hundred Years of Mormonism	0	1913	\N	90	Drama,History
tt0003242	short	One on Romance	One on Romance	0	1913	\N	\N	Comedy,Romance,Short
tt0003243	movie	The Orphan	The Orphan	0	1913	\N	\N	\N
tt0003244	short	Othello in Jonesville	Othello in Jonesville	0	1913	\N	\N	Comedy,Short
tt0003245	short	The Other Woman	The Other Woman	0	1913	\N	\N	Drama,Romance,Short
tt0003246	short	Our Parents-in-Law	Our Parents-In-Law	0	1913	\N	\N	Comedy,Short
tt0003247	short	Out and in	Out and In	0	1913	\N	\N	Comedy,Short
tt0003248	short	Out of the Grave	Out of the Grave	0	1913	\N	\N	Drama,Short
tt0003249	short	Outwitting Dad	Outwitting Dad	0	1914	\N	10	Comedy,Short
tt0003250	short	Overfaldet på poståpnerens datter	Overfaldet på poståpnerens datter	0	1913	\N	15	Crime,Short
tt0003251	short	Pa Says	Pa Says	0	1913	\N	\N	Comedy,Short
tt0003252	short	The Paper Doll	The Paper Doll	0	1913	\N	\N	Drama,Short
tt0003253	short	Passions, He Had Three	Passions, He Had Three	0	1913	\N	\N	Comedy,Short
tt0003254	short	Pauline Cushman, the Federal Spy	Pauline Cushman, the Federal Spy	0	1913	\N	\N	Drama,Short
tt0003255	short	Pearl and the Poet	Pearl and the Poet	0	1913	\N	\N	Comedy,Short
tt0003256	short	Pearl and the Tramp	Pearl and the Tramp	0	1913	\N	\N	Comedy,Short
tt0003257	short	Pearl as a Clairvoyant	Pearl as a Clairvoyant	0	1913	\N	\N	Comedy,Short
tt0003258	short	Pearl as a Detective	Pearl as a Detective	0	1913	\N	\N	Comedy,Short
tt0003259	short	The Pearl of the Golden West	The Pearl of the Golden West	0	1913	\N	\N	Comedy,Short
tt0003260	short	Pearl's Admirers	Pearl's Admirers	0	1913	\N	\N	Comedy,Romance,Short
tt0003261	short	Pearl's Dilemma	Pearl's Dilemma	0	1913	\N	\N	Comedy,Short
tt0003262	short	Pearl's Hero	Pearl's Hero	0	1913	\N	\N	Comedy,Short
tt0003263	short	Pearl's Mistake	Pearl's Mistake	0	1913	\N	\N	Comedy,Romance,Short
tt0003264	short	The Peddler	The Peddler	0	1913	\N	\N	Comedy,Short
tt0003265	short	Peeping Pete	Peeping Pete	0	1913	\N	7	Comedy,Short
tt0003266	short	The Penalties of Reputation	The Penalties of Reputation	0	1913	\N	\N	Comedy,Drama,Short
tt0003267	movie	The Pendleton, Oregon, Round-Up	The Pendleton, Oregon, Round-Up	0	1913	\N	\N	Documentary
tt0003268	short	The Perfidy of Mary	The Perfidy of Mary	0	1913	\N	17	Drama,Short
tt0003269	short	A Perilous Cargo	A Perilous Cargo	0	1913	\N	\N	Drama,Short
tt0003270	short	Perils of the Sea	Perils of the Sea	0	1913	\N	\N	Adventure,Short
tt0003271	short	Pesca do Atum no Algarve	Pesca do Atum no Algarve	0	1913	\N	\N	Documentary,Short
tt0003272	short	The Phantom Ship	The Phantom Ship	0	1913	\N	\N	Drama,Short
tt0003273	short	The Phantom Signal	The Phantom Signal	0	1913	\N	\N	Drama,Short
tt0003274	short	Phantoms	Phantoms	0	1913	\N	\N	Drama,Romance,Short
tt0003275	short	Pickaninni's G-string	Pickaninni's G-string	0	1913	\N	\N	Animation,Short
tt0003276	short	The Picket Guard	The Picket Guard	0	1913	\N	\N	Drama,Short
tt0003277	short	Pickup Is a Sportsman	Pickup Is a Sportsman	0	1913	\N	\N	Animation,Short
tt0003278	short	The Picture of Dorian Gray	The Picture of Dorian Gray	0	1913	\N	16	Drama,Short
tt0003279	short	The Pied Piper of Hamelin	The Pied Piper of Hamelin	0	1913	\N	\N	Drama,Short
tt0003280	short	Pimple's Wonderful Gramophone	Pimple's Wonderful Gramophone	0	1913	\N	\N	Comedy,Short
tt0003281	short	Pirate Gold	Pirate Gold	0	1913	\N	17	Drama,Short
tt0003282	short	Pleasing Her Husband	Pleasing Her Husband	0	1913	\N	\N	Comedy,Short
tt0003283	short	The Poet and the Soldier	The Poet and the Soldier	0	1913	\N	\N	Drama,Short
tt0003284	short	Poker	Poker	0	1913	\N	\N	Animation,Short
tt0003285	short	The Police Women	The Police Women	0	1913	\N	\N	Animation,Short
tt0003286	short	The Polo Boat	The Polo Boat	0	1913	\N	\N	Animation,Short
tt0003287	movie	Pommy Arrives in Australia	Pommy Arrives in Australia	0	1913	\N	\N	Comedy
tt0003288	short	Poor Jake's Demise	Poor Jake's Demise	0	1913	\N	\N	Comedy,Short
tt0003289	movie	The Port of Doom	The Port of Doom	0	1913	\N	\N	Drama
tt0003291	short	The Power of Conscience	The Power of Conscience	0	1913	\N	\N	Drama,Short,Thriller
tt0003292	short	The Pride of Angry Bear	The Pride of Angry Bear	0	1913	\N	\N	Adventure,Short
tt0003293	short	Pride of Lonesome	Pride of Lonesome	0	1913	\N	\N	Romance,Short,Western
tt0003294	movie	Primera comunión de las alumnas de las Escuelas Pías	Primera comunión de las alumnas de las Escuelas Pías	0	1913	\N	\N	\N
tt0003296	short	The Prince of Evil	The Prince of Evil	0	1913	\N	\N	Drama,Short
tt0003297	short	The Princess and the Man	The Princess and the Man	0	1913	\N	\N	Drama,Romance,Short
tt0003298	movie	A Princess of Bagdad	A Princess of Bagdad	0	1913	\N	\N	Drama,Fantasy
tt0003299	movie	A Prisoner in the Harem	A Prisoner in the Harem	0	1913	\N	\N	Drama
tt0003300	short	A Prisoner of Cabanas	A Prisoner of Cabanas	0	1913	\N	\N	Short,Western
tt0003301	movie	The Prisoner of Zenda	The Prisoner of Zenda	0	1913	\N	\N	Adventure
tt0003302	short	Professor Bean's Removal	Professor Bean's Removal	0	1913	\N	\N	Comedy,Short
tt0003303	short	The Professor's Daughter	The Professor's Daughter	0	1913	\N	\N	Comedy,Short
tt0003304	short	The Prophecy	The Prophecy	0	1913	\N	\N	Drama,Short
tt0003305	movie	The Secret of the Well	Le puits mitoyen	0	1914	\N	\N	\N
tt0003306	movie	På livets ödesvägar	På livets ödesvägar	0	1913	\N	57	Drama
tt0003307	short	The Quakeress	The Quakeress	0	1913	\N	20	Drama,Short,Western
tt0003308	short	A Quiet Little Wedding	A Quiet Little Wedding	0	1913	\N	25	Comedy,Short
tt0003309	movie	Captive Souls	Rablélek	0	1914	\N	99	\N
tt0003310	short	That Ragtime Band	That Ragtime Band	0	1913	\N	10	Comedy,Short
tt0003311	short	Raja Harishchandra	Raja Harishchandra	0	1913	\N	40	History,Short
tt0003312	short	The Ranch Owner's Love-Making	The Ranch Owner's Love-Making	0	1913	\N	28	Comedy,Romance,Short
tt0003313	short	The Ranchero's Revenge	The Ranchero's Revenge	0	1913	\N	17	Short,Western
tt0003314	short	The Range Law	The Range Law	0	1913	\N	\N	Short,Western
tt0003315	short	Rastus and the Game Cock	Rastus and the Game Cock	0	1913	\N	28	Comedy,Short
tt0003316	movie	The Rattlesnake	The Rattlesnake	0	1913	\N	56	Western
tt0003317	short	Rebecca	Rebecca	0	1913	\N	\N	Drama,Short
tt0003318	short	The Red Balloons	The Red Balloons	0	1913	\N	\N	Animation,Short
tt0003319	short	A Red Hot Romance	A Red Hot Romance	0	1913	\N	14	Comedy,Short
tt0003320	short	Red Margaret, Moonshiner	Red Margaret, Moonshiner	0	1913	\N	20	Romance,Short
tt0003321	short	Red Sweeney's Mistake	Red Sweeney's Mistake	0	1913	\N	27	Comedy,Drama,Short
tt0003322	short	The Redemption	The Redemption	0	1913	\N	\N	Drama,Short
tt0003323	short	The Reformers; or, the Lost Art of Minding One's Business	The Reformers; or, The Lost Art of Minding One's Business	0	1913	\N	33	Comedy,Drama,Short
tt0003324	movie	A Regiment of Two	A Regiment of Two	0	1913	\N	57	Comedy,Drama
tt0003325	short	La reine de Saba	La reine de Saba	0	1913	\N	\N	Drama,Short
tt0003326	short	Religion and Gun Practice	Religion and Gun Practice	0	1913	\N	28	Short,Western
tt0003327	short	Retribution	Retribution	0	1913	\N	\N	Drama,Short,Western
tt0003328	short	Retrogression	Retrogression	0	1913	\N	\N	Drama,Short
tt0003329	short	The Rich Uncle	The Rich Uncle	0	1913	\N	8	Comedy,Short
tt0003330	movie	The Life of Richard Wagner	Richard Wagner	0	1913	\N	110	Biography,Drama,History
tt0003331	short	Riches and Rogues	Riches and Rogues	0	1913	\N	33	Crime,Drama,Short
tt0003332	short	Rick's Redemption	Rick's Redemption	0	1913	\N	28	Short
tt0003333	short	The Riot	The Riot	0	1913	\N	26	Comedy,Short
tt0003334	movie	The Road to Ruin	The Road to Ruin	0	1913	\N	\N	Drama
tt0003335	movie	The Robbers	The Robbers	0	1913	\N	56	Drama
tt0003336	short	Robert's Lesson	Robert's Lesson	0	1913	\N	\N	Drama,Short
tt0003337	movie	Robin Hood	Robin Hood	0	1913	\N	\N	Adventure
tt0003338	short	Rockefeller	Rockefeller	0	1913	\N	\N	Animation,Short
tt0003339	short	The Rogues of Paris	The Rogues of Paris	0	1913	\N	40	Drama,Short
tt0003340	short	The Romance of Rowena	The Romance of Rowena	0	1913	\N	28	Comedy,Short
tt0003341	short	Romance of Sunshine Alley	Romance of Sunshine Alley	0	1914	\N	28	Drama,Short
tt0003342	short	The Rose of Mexico	A Rose of Old Mexico	0	1913	\N	10	Drama,Romance,Short
tt0003343	short	The Rube and the Baron	The Rube and the Baron	0	1913	\N	14	Comedy,Short
tt0003344	short	The Rural Third Degree	The Rural Third Degree	0	1913	\N	14	Comedy,Short
tt0003345	short	S1	S1	0	1913	\N	40	Crime,Drama,Short
tt0003346	short	Safe in Jail	Safe in Jail	0	1913	\N	\N	Comedy,Short
tt0003347	short	The Safety Pin	The Safety Pin	0	1913	\N	\N	Animation,Short
tt0003348	short	Sallie's Sure Shot	Sallie's Sure Shot	0	1913	\N	10	Short,Western
tt0003349	short	The Sandstorm	The Sandstorm	0	1913	\N	\N	Animation,Short
tt0003350	short	For the Love of a Toreador	Sangue gitano	0	1913	\N	\N	Drama,Short
tt0003351	movie	Sapho	Sapho	0	1913	\N	\N	Drama
tt0003353	short	Saved from the Vigilantes	Saved from the Vigilantes	0	1913	\N	10	Short,Western
tt0003354	short	Saved by Parcel Post	Saved by Parcel Post	0	1913	\N	5	Comedy,Short
tt0003355	short	Saved by the Pony Express	Saved by the Pony Express	0	1911	\N	\N	Short,Western
tt0003356	short	Saving Mabel's Dad	Saving Mabel's Dad	0	1913	\N	\N	Comedy,Short
tt0003357	short	A Sawmill Hazard	A Sawmill Hazard	0	1913	\N	28	Drama,Short,Thriller
tt0003358	short	Scenes of Other Days	Scenes of Other Days	0	1913	\N	\N	Drama,Short
tt0003359	short	Schnitz the Tailor	Schnitz the Tailor	0	1913	\N	\N	Comedy,Short
tt0003360	short	The Black Ball; or, Vengeance Bequeathed	Die schwarze Kugel oder Die geheimnisvollen Schwestern	0	1913	\N	39	Drama,Short
tt0003361	short	The Sea Urchin	The Sea Urchin	0	1913	\N	15	Drama,Romance,Short
tt0003362	movie	The Sea Wolf	The Sea Wolf	0	1913	\N	70	Drama
tt0003363	movie	The Seed of the Fathers	The Seed of the Fathers	0	1913	\N	\N	Drama,War
tt0003364	short	The Shadow	The Shadow	0	1914	\N	\N	Drama,Short
tt0003365	movie	Shadows of the Moulin Rouge	Shadows of the Moulin Rouge	0	1913	\N	60	Drama
tt0003366	movie	The Shame of the Empire State	The Shame of the Empire State	0	1913	\N	\N	Drama
tt0003367	movie	The Shattered Vase	Razbitaya vaza	0	1913	\N	\N	Drama
tt0003368	short	The Sheriff and the Rustler	The Sheriff and the Rustler	0	1913	\N	\N	Short,Western
tt0003369	short	The Sheriff of Yavapai County	The Sheriff of Yavapai County	0	1913	\N	10	Short,Western
tt0003370	short	The Sheriff's Baby	The Sheriff's Baby	0	1913	\N	17	Short,Western
tt0003371	short	The Sheriff's Child	The Sheriff's Child	0	1913	\N	\N	Short,Western
tt0003372	short	The Sheriff's Honeymoon	The Sheriff's Honeymoon	0	1913	\N	\N	Short,Western
tt0003373	short	The Sheriff's Story	The Sheriff's Story	0	1913	\N	\N	Short,Western
tt0003374	short	Shon the Piper	Shon the Piper	0	1913	\N	30	Drama,Romance,Short
tt0003375	short	The Shotgun Man and the Stage Driver	The Shotgun Man and the Stage Driver	0	1913	\N	10	Short,Western
tt0003376	movie	Silvia Silombra	Silvia Silombra	0	1913	\N	\N	\N
tt0003377	short	The Sins of the Father	The Sins of the Father	0	1913	\N	\N	Crime,Drama,Short
tt0003378	movie	A Sister to Carmen	A Sister to Carmen	0	1913	\N	\N	Drama
tt0003379	movie	Sixty Years a Queen	Sixty Years a Queen	0	1913	\N	\N	Biography
tt0003380	short	The Sleuths at the Floral Parade	The Sleuths at the Floral Parade	0	1913	\N	\N	Comedy,Short
tt0003381	short	A Small Time Act	A Small Time Act	0	1913	\N	\N	Comedy,Short
tt0003382	short	The Snare of Fate	The Snare of Fate	0	1913	\N	\N	Drama,Short
tt0003384	short	The Snare	The Snare	0	1912	\N	\N	Drama,Short
tt0003385	short	So Runs the Way	So Runs the Way	0	1913	\N	10	Drama,Short
tt0003386	movie	Sodoms Ende	Sodoms Ende	0	1913	\N	\N	Drama
tt0003387	movie	The Sparrow	Soeurette	0	1914	\N	\N	\N
tt0003388	short	Solitaires	Solitaires	0	1913	\N	\N	Comedy,Short
tt0003389	short	Some Nerve	Some Nerve	0	1913	\N	\N	Comedy,Short
tt0003390	movie	Ein Sommernachtstraum in unserer Zeit	Ein Sommernachtstraum in unserer Zeit	0	1914	\N	\N	\N
tt0003391	short	Song Bird of the North	Song Bird of the North	0	1913	\N	\N	Drama,Romance,Short
tt0003392	short	Songs of Truce	Songs of Truce	0	1913	\N	\N	Drama,Short
tt0003393	short	The Sorrowful Shore	The Sorrowful Shore	0	1913	\N	17	Drama,Short
tt0003394	movie	Den sorte familie	Den sorte familie	0	1914	\N	\N	\N
tt0003395	short	The Soubrette	The Soubrette	0	1913	\N	\N	Comedy,Short
tt0003396	short	A Soul in Bondage	A Soul in Bondage	0	1913	\N	\N	Drama,Romance,Short
tt0003397	short	The Spanish Parrot Girl	The Spanish Parrot Girl	0	1913	\N	\N	Adventure,Romance,Short
tt0003398	short	The Spectre Bridegroom	The Spectre Bridegroom	0	1913	\N	\N	Drama,Short
tt0003399	short	The Speed Kings	The Speed Kings	0	1913	\N	8	Action,Comedy,Short
tt0003400	short	The Speed Queen	The Speed Queen	0	1913	\N	\N	Comedy,Short
tt0003401	short	The Spirit of the Flag	The Spirit of the Flag	0	1913	\N	\N	Drama,Short
tt0003402	short	A Splendid Scapegrace	A Splendid Scapegrace	0	1913	\N	\N	Drama,Short
tt0003403	short	The Spy's Defeat	The Spy's Defeat	0	1913	\N	\N	Drama,Short
tt0003404	movie	The Star of India	The Star of India	0	1913	\N	\N	Drama
tt0003405	short	Starving for Love	Starving for Love	0	1913	\N	\N	Comedy,Short
tt0003406	movie	Statistinnen des Lebens	Statistinnen des Lebens	0	1913	\N	\N	\N
tt0003407	short	The Stigma	The Stigma	0	1913	\N	\N	Drama,Short
tt0003408	short	The Still Voice	The Still Voice	0	1913	\N	\N	Drama,Short
tt0003409	short	The Stolen Bride	The Stolen Bride	0	1913	\N	\N	Drama,Short
tt0003410	short	The Stolen Loaf	The Stolen Loaf	0	1913	\N	\N	Drama,Short
tt0003411	short	The Stolen Moccasins	The Stolen Moccasins	0	1913	\N	10	Short,Western
tt0003412	short	The Stolen Purse	The Stolen Purse	0	1913	\N	\N	Comedy,Short
tt0003413	short	The Stolen Treaty	The Stolen Treaty	0	1913	\N	\N	Drama,Short
tt0003414	movie	The Stranglers of Paris	The Stranglers of Paris	0	1913	\N	\N	Crime,Drama
tt0003416	short	Strictly Business	Strictly Business	0	1913	\N	\N	Comedy,Short
tt0003417	short	A Strong Revenge	A Strong Revenge	0	1913	\N	10	Comedy,Short
tt0003418	short	The Struggle	The Struggle	0	1913	\N	24	Drama,Short,Western
